50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.881123,,,,,,,,,,,5b2ce3b7-973b-4680-b7a3-7e88eb67d42b,838,,"[75.6, 68.0]",3794688,20,,,,,-3.12808,,Right Foot,,,,"[60.8, 67.8]",,Ground Pass,,14.801352,,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,Kieran Trippier,3308.0,Right Wing Back,48,England,768,['a22137a0-c8bc-448a-9ec2-b8f8c55aab5c'],34,,,,,,,,,,,,,,,,,,England,768,00:20:34.915,Pass,
,,,,,,,,,,,,,,,,0.896677,,,,,,,,,,,2792c969-1e66-48b2-8f41-374abb34671f,841,,"[60.8, 67.8]",3794688,20,,,,,0.7048276,,Right Foot,,,,"[69.5, 75.2]",,Ground Pass,,11.421471,,,,,Kalvin Phillips,4706.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Center Back,48,England,768,['df64aa45-7141-43e6-aa36-7a6a2a9dc193'],36,,,,,,,,,,,,,,,,,,England,768,00:20:36.876,Pass,
,,,,,,,,,,,,,,,,1.342871,,,,,,,,,,,013f11aa-1633-4a22-8a41-6c2de9b15747,844,,"[71.0, 73.9]",3794688,20,,,,,-1.8085222,,Right Foot,,,,"[64.7, 47.9]",,Ground Pass,,26.752382,,,,,Declan Rice,3943.0,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,48,England,768,['f76ada07-f804-4015-84dc-a36dbf8c7ffe'],38,,,,,,,,,,,,,,,,,,England,768,00:20:38.730,Pass,
,,,,,,,,,,,,,,,,1.117591,,,,,,,,,,,8e5ac9da-c9f2-415e-979b-7b7a83c14292,847,,"[65.4, 43.4]",3794688,20,,,,,-0.8059714,,Right Foot,,,,"[77.3, 31.0]",,Ground Pass,,17.186333,,,,,Raheem Sterling,3233.0,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,48,England,768,['79ffe84a-1314-4c94-9573-f080b153fcec'],41,,,,,,,,,,,,,,,,,,England,768,00:20:41.134,Pass,
,,,,,,,,,,,,,,,,0.997862,,,,,,,,,,,9e36af08-f878-4902-92f5-e385e2dbfd6d,850,,"[79.3, 26.8]",3794688,20,,,,,2.9504082,,Right Foot,,,,"[70.0, 28.6]",,Ground Pass,,9.472592,,,,,Declan Rice,3943.0,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,48,England,768,['b8161e0c-541a-4ddb-af90-7ec323255fbe'],45,,,,,,,,,,,,,,,,,,England,768,00:20:45.091,Pass,
,,,,,,,,,,,,,,,,1.428048,,,,,,,,,,,1e937d6a-a576-49c5-b203-80abb1c0dc60,853,,"[68.1, 30.4]",3794688,20,,,,,1.7176194,,Right Foot,,,,"[63.9, 58.8]",,Ground Pass,,28.708883,,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,48,England,768,['926bd39d-4a06-4b27-be79-96c5e64922a2'],47,,,,,,,,,,,,,,,,,,England,768,00:20:47.096,Pass,
,,,,,,,,,,,,,,,,1.224321,,,,,,,,,,,d76b82d2-599a-4661-9f71-9087b4d8f36c,856,,"[65.3, 65.7]",3794688,20,,,,,0.62084794,,Right Foot,,,,"[81.1, 77.0]",,Ground Pass,,19.424984,,,,,Kieran Trippier,3308.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Center Back,48,England,768,['bf909700-d0c6-4c54-8bc4-0d99b4cb1475'],50,,,,,,,,,,,,,,,,,,England,768,00:20:50.381,Pass,
,,,,,,,,,,,,,,,,0.911776,,,,,,,,,,,1ee291f8-7870-4e1a-8d7d-1c86c62257a6,859,,"[77.4, 78.0]",3794688,20,,,,,-0.8092032,,Right Foot,,,,"[81.5, 73.7]",,Ground Pass,,5.9413805,,,,,Bukayo Saka,22084.0,,,,,,1,Regular Play,Kieran Trippier,3308.0,Right Wing Back,48,England,768,['021b327e-e6b3-45c4-8788-6a51de1235e7'],52,,,,,,,,,,,,,,,,,,England,768,00:20:52.697,Pass,
,,,,,,,,,,,,,,,,1.091444,,,,,,,,,,,8fb7c9db-9db9-457f-9ca4-92c67d8f201a,865,,"[35.9, 2.5]",3794688,20,,,,,1.6506263,,Right Foot,,,,"[35.5, 7.5]",,Ground Pass,,5.0159745,,,,,Toni Kroos,5574.0,,,,,Recovery,1,Regular Play,Robin Gosens,6985.0,Left Wing Back,49,Germany,770,['29c9f52a-41cb-48b7-9bd2-02ee42275806'],56,,,,,,,,,,,,,,,,,,Germany,770,00:20:56.443,Pass,
,,,,,,,,,,,,,,,,0.606509,,,,,,,,,,,6e4af456-e70e-4fb6-bef7-0e232dbea5bd,867,,"[35.5, 7.5]",3794688,20,,,,,-1.2021004,,Right Foot,,,,"[37.2, 3.1]",,Ground Pass,,4.7169905,,,,,Robin Gosens,6985.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Right Defensive Midfield,49,Germany,770,['36a05017-d080-4d7f-b14f-097c58b4a5ba'],57,,,,,,,,,,,,,,,,,,Germany,770,00:20:57.535,Pass,
,,,,,,,,,,,,,,,,1.020345,,,,,,,,,,,9c059693-c7a9-463c-9e09-877f26d49abc,870,,"[37.2, 3.1]",3794688,20,,,,,3.0462306,,Left Foot,,,,"[25.7, 4.2]",,Ground Pass,,11.552489,,,,,Antonio Rüdiger,3167.0,,,,,,1,Regular Play,Robin Gosens,6985.0,Left Wing Back,49,Germany,770,['003e8c8c-1d12-4aaf-afb9-37ef564d6b1b'],58,,,,,,,,,,,,,,,,,,Germany,770,00:20:58.221,Pass,
,,,,,,,,,,,,,,,,2.113595,,,,,,,,,,,e19f5998-e21b-4e4c-82ad-a95a4abb7d8a,873,,"[22.3, 6.1]",3794688,21,,,,,2.1066961,,Right Foot,,,,"[6.8, 32.2]",,Ground Pass,,30.35556,,,,,Manuel Neuer,5570.0,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,49,Germany,770,['e8b574ab-30c5-49be-9767-b3bf587e8e49'],0,,,,,,,,,,,,,,,,,,Germany,770,00:21:00.602,Pass,
,,,,,,,,,,,,,,,,2.431257,,,,,,,,,,,c2faf651-3c56-477c-b3f0-1d2326b83264,876,,"[5.4, 35.8]",3794688,21,,,,,0.2512792,,Right Foot,,,,"[57.6, 49.2]",,High Pass,,53.892487,,,Incomplete,,Thomas Müller,5562.0,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,49,Germany,770,"['5fdbcb26-9f07-4349-8538-2495a280b954', '65106061-297e-4796-994e-4eab29c4f4a5']",4,,,,,,,,,,,,,,,,,,Germany,770,00:21:04.493,Pass,
,,,,,,,,,,,,,,,,2.830997,,,,,,,,,,,5fdbcb26-9f07-4349-8538-2495a280b954,879,,"[62.5, 30.9]",3794688,21,,,,True,-0.34930265,,,,,,"[92.7, 19.9]",,High Pass,,32.140938,,,,,Raheem Sterling,3233.0,,,,,Recovery,1,Regular Play,Harry Maguire,3336.0,Left Center Back,50,England,768,"['541a9ffb-f62d-4fc5-874e-0f453d8ab6ca', 'c2faf651-3c56-477c-b3f0-1d2326b83264', 'c6b583ae-797d-4e5b-93a4-4daa07c16dfd']",6,,,,,,,,,,,,,,,,,,England,768,00:21:06.925,Pass,True
,,,,,,,,,,,,,,,,1.555636,,,,,,,,,,,3ac3b1f1-d7a5-4536-8b9e-e7354b56f102,885,,"[101.0, 0.1]",3794688,21,,,,,0.748977,,,,,,"[113.8, 12.0]",,Low Pass,,17.477127,,,,,Raheem Sterling,3233.0,,,,,Throw-in,1,From Throw In,Luke Shaw,3382.0,Left Wing Back,51,England,768,['59183695-a1d8-4bb5-b4f1-4591c5af4fbe'],33,,,,,,,,,,,,,,,,,,England,768,00:21:33.765,Pass,
,,,,,,,,,,,,,,,,4.053987,,,,,,,,,,,c14fef5a-1fc5-4887-9505-f4824adf81a3,890,,"[6.0, 44.0]",3794688,21,,True,,,0.9107873,,Right Foot,,,,"[11.2, 50.7]",,Ground Pass,,8.481155,,,,,Mats Hummels,5572.0,,,,,Goal Kick,1,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,52,Germany,770,['bf0358bb-26db-4ff4-90c9-45bd680cf06e'],52,,,,,,,,,,,,,,,,,,Germany,770,00:21:52.153,Pass,
,,,,,,,,,,,,,,,,1.196743,,,,,,,,,,,d561b5d1-6db0-4b48-9a22-934ab3044933,892,,"[11.2, 50.7]",3794688,21,,,,,-0.7693995,,Right Foot,,,,"[23.9, 38.4]",,Ground Pass,,17.679932,,,,,Toni Kroos,5574.0,,,,,,1,From Goal Kick,Mats Hummels,5572.0,Center Back,52,Germany,770,['0278e25a-a3d3-4894-9a06-ff17d9d435a7'],57,,,,,,,,,,,,,,,,,,Germany,770,00:21:57.525,Pass,
,,,,,,,,,,,,,,,,2.097853,,,,,,,,,,,46ba62fc-5964-4b81-9d58-ec31b1e1d42e,895,,"[24.2, 38.1]",3794688,21,,,,,-1.6819246,,Right Foot,,,,"[21.6, 14.8]",,Ground Pass,,23.444616,,,,,Antonio Rüdiger,3167.0,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Right Defensive Midfield,52,Germany,770,['c1f30a66-9f2e-4caa-a853-b8124b85d924'],59,,,,,,,,,,,,,,,,,,Germany,770,00:21:59.432,Pass,
,,,,,,,,,,,,,,,,1.09037,,,,,,,,,,,3dfeef9f-bf8b-4181-b353-655944fd9111,898,,"[62.0, 8.0]",3794688,22,,,,,-0.16045828,,Right Foot,,,,"[79.3, 5.2]",,Ground Pass,,17.525126,,,Incomplete,,Robin Gosens,6985.0,,,,,,1,From Goal Kick,Antonio Rüdiger,3167.0,Left Center Back,52,Germany,770,"['4301bbe7-5e5e-45ee-83ef-766354f42465', '74ff8df8-4b71-4789-8677-9a2b35c99dd4']",6,,,,,,,,,,,,,,,,,,Germany,770,00:22:06.156,Pass,
,,,,,,,,,,,,,,,,0.714384,,,,,,,,,,,4301bbe7-5e5e-45ee-83ef-766354f42465,900,,"[40.8, 74.9]",3794688,22,,,,,-0.43833655,,Left Foot,,,,"[47.2, 71.9]",,Ground Pass,,7.0682387,,,,,Kalvin Phillips,4706.0,,,,,Interception,1,Regular Play,Kieran Trippier,3308.0,Right Wing Back,53,England,768,"['020b3d6a-eb8d-408d-a587-c54fbcf21d24', '3dfeef9f-bf8b-4181-b353-655944fd9111']",7,,,,,,,,,,,,,,,,,,England,768,00:22:07.246,Pass,
,,,,,,,,,,,,,,,,0.931276,,,,,,,,,,,956295f6-3347-4a81-9013-64fc55b6cca7,907,,"[40.3, 77.0]",3794688,22,,,,,-0.037020117,,Right Foot,,,,"[59.2, 76.3]",,Ground Pass,,18.912958,,,,,Bukayo Saka,22084.0,,,,,Recovery,1,Regular Play,Kieran Trippier,3308.0,Right Wing Back,53,England,768,['1fa90ca0-d459-4326-aad6-daac738a8984'],9,,,,,,,,,,,,,,,,,,England,768,00:22:09.040,Pass,
,,,,,,,,,,,,,,,,1.617535,,,,,,,,,,,847895dd-5a98-415e-ba05-8379602b7192,911,,"[70.4, 59.1]",3794688,22,,,,,-2.1199493,,Right Foot,,,True,"[62.2, 45.7]",,Ground Pass,,15.709869,,,,,Declan Rice,3943.0,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,53,England,768,['ce9f2cec-66de-4714-aa2e-d65590dc1475'],13,,,,,,,,,,,,,,,,,,England,768,00:22:13.618,Pass,
,,,,,,,,,,,,,,,,0.863104,,,,,,,,,,,18535c66-66e6-4ead-9209-91fa018ae048,915,,"[65.4, 30.0]",3794688,22,,,,,0.2504431,,Right Foot,,,,"[78.3, 33.3]",,Ground Pass,,13.315405,,,,,Raheem Sterling,3233.0,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,53,England,768,['d1c84e55-ef1d-4239-8773-067c28c2f49c'],17,,,,,,,,,,,,,,,,,,England,768,00:22:17.139,Pass,
,,,,,,,,,,,,,,,,0.851404,,,,,,,,,,,66baab8a-a8fc-44f7-9dcb-1035bcc8842c,918,,"[78.3, 32.4]",3794688,22,,,,,-2.0547457,,Right Foot,,,,"[74.2, 24.6]",,Ground Pass,,8.811924,,,,,Declan Rice,3943.0,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,53,England,768,['60d80b18-3492-45d9-9a2a-3ed9229a76c1'],19,,,,,,,,,,,,,,,,,,England,768,00:22:19.490,Pass,
,,,,,,,,,,,,,,,,1.173846,,,,,,,,,,,906cd30f-0783-4087-8df1-ba62301e52e8,921,,"[74.2, 24.6]",3794688,22,,,,,1.6133238,,Right Foot,,,,"[73.2, 48.1]",,Ground Pass,,23.521267,,,,,Kalvin Phillips,4706.0,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,53,England,768,['58f80b3f-87e7-4f0e-8c8f-979110d7d251'],20,,,,,,,,,,,,,,,,,,England,768,00:22:20.846,Pass,
,,,,,,,,,,,,,,,,1.151677,,,,,,,,,,,2830b709-cb40-489b-85b2-324f750213ab,924,,"[75.0, 39.3]",3794688,22,,,,,-1.6676353,,Right Foot,,,,"[73.3, 21.8]",,Ground Pass,,17.582378,,,,,Declan Rice,3943.0,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,53,England,768,['fb5efc2f-b923-48e8-8fa4-cec0f2c8d7cd'],23,,,,,,,,,,,,,,,,,,England,768,00:22:23.378,Pass,
,,,,,,,,,,,,,,,,0.853718,,,,,,,,,,,132f6167-a928-45df-b559-952f58fbcba6,927,,"[73.1, 17.9]",3794688,22,,,,,-0.7450974,,Right Foot,,,,"[86.0, 6.0]",,Ground Pass,,17.550499,,,,,Luke Shaw,3382.0,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,53,England,768,['23b59f65-3669-49ed-9a2d-3f39f39b2c8c'],25,,,,,,,,,,,,,,,,,,England,768,00:22:25.185,Pass,
,,,,,,,,,,,,,,,,1.06353,,,,,,,,,,,7cc3233a-fdb8-44b8-85f7-7279e472cf16,930,,"[86.6, 6.0]",3794688,22,,,,,1.5477235,,Left Foot,,,,"[86.9, 19.0]",,Ground Pass,,13.003461,,,,,Bukayo Saka,22084.0,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Wing Back,53,England,768,['177aae50-cf3f-49e3-8d42-c27c1119d76a'],26,,,,,,,,,,,,,,,,,,England,768,00:22:26.936,Pass,
,,,,,,,,,,,,,,,,1.830788,,,,,,,,,,,23c5ddf5-56e5-424a-bba5-a5e5ce054dc1,936,,"[87.5, 19.4]",3794688,23,,,,,0.88613904,,Left Foot,,,,"[112.4, 49.9]",,High Pass,,39.37334,,,,,John Stones,3244.0,,,,,Free Kick,1,From Free Kick,Luke Shaw,3382.0,Left Wing Back,54,England,768,['9ab263b8-e76d-4d76-8375-e7f91de15403'],14,,,,,,,,,,,,,,,,,,England,768,00:23:14.255,Pass,
,,,,,,,,,,,,,,,,2.218601,,,,,,,,,,,58676687-1e59-409d-86b9-0dcb49f4dc34,938,,"[112.4, 49.9]",3794688,23,,,,True,-1.4632583,,,,,,"[114.3, 32.3]",,High Pass,,17.70226,,,Incomplete,,Declan Rice,3943.0,,,,,,1,From Free Kick,John Stones,3244.0,Center Back,54,England,768,"['4fe88a54-d730-49a2-9279-e58b2e325ea2', '71996816-f3a2-4db6-94a7-2fa6a7c45940', '762c73e0-49c6-473a-a4ce-f60e2c3fa371']",16,,,,,,,,,,,,,,,,,,England,768,00:23:16.086,Pass,True
,,,,,,,,,,,,,,,,1.839531,,,,,,,,,,,4fe88a54-d730-49a2-9279-e58b2e325ea2,941,,"[5.8, 47.8]",3794688,23,,,,,0.73997486,,Right Foot,,,,"[15.0, 56.2]",,Ground Pass,,12.45793,,,,,Timo Werner,5557.0,,,,,Recovery,1,Regular Play,Joshua Kimmich,5579.0,Right Wing Back,55,Germany,770,"['58676687-1e59-409d-86b9-0dcb49f4dc34', 'c5685c01-c1fa-4b44-bde7-05cedd239727']",18,,,,,,,,,,,,,,,,,,Germany,770,00:23:18.305,Pass,
,,,,,,,,,,,,,,,,1.71468,,,,,,,,,,,6329a6ee-9293-44d0-b392-654af12fa810,943,,"[15.0, 56.2]",3794688,23,,,,,2.2670696,,Right Foot,,,,"[4.3, 69.0]",,Ground Pass,,16.683226,,,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Timo Werner,5557.0,Center Forward,55,Germany,770,['95f439d9-b46d-41c1-9f0b-315bbb670479'],20,,,,,,,,,,,,,,,,,,Germany,770,00:23:20.144,Pass,
,,,,,,,,,,,,,,,,1.12169,,,,,,,,,,,9936fbe3-c490-4dcc-8aa0-21afa6abb906,947,,"[2.7, 73.9]",3794688,23,,,,,-1.6481067,,Right Foot,,,,"[1.6, 59.7]",,Ground Pass,,14.242542,,,,,Manuel Neuer,5570.0,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Wing Back,55,Germany,770,"['5407183e-a12f-4bfd-98e5-08cdd5674218', 'bb36d875-dbac-4cc4-9892-04d510fe0ffd']",23,,,,,,,,,,,,,,,,,,Germany,770,00:23:23.043,Pass,True
,,,,,,,,,,,,,,,,1.80745,,,,,,,,,,,59b33222-d16e-44fc-9b58-57e2c34d9f52,949,,"[1.6, 59.7]",3794688,23,,,,,0.119428925,,Right Foot,,,,"[44.1, 64.8]",,High Pass,,42.804905,,,Incomplete,,,,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,55,Germany,770,['6ec61884-8351-4024-9d91-0f94fa6e14ee'],24,,,,,,,,,,,,,,,,,,Germany,770,00:23:24.165,Pass,
,,,,,,,,,,,,,,,,2.215881,,,,,,,,,,,6ec61884-8351-4024-9d91-0f94fa6e14ee,950,,"[76.0, 15.3]",3794688,23,,,,,0.6192786,,Head,,,,"[95.5, 29.2]",,Low Pass,,23.947025,,,Incomplete,,Bukayo Saka,22084.0,,,,,Recovery,1,Regular Play,Kieran Trippier,3308.0,Right Wing Back,55,Germany,770,"['01b52ad8-bd40-4725-98a9-a035f91c81cd', '59b33222-d16e-44fc-9b58-57e2c34d9f52', '9a6a4f1e-8452-43ec-a762-0bf3d4a96b75']",25,,,,,,,,,,,,,,,,,,England,768,00:23:25.972,Pass,
,,,,,,,,,,,,,,,,3.167781,,,,,,,,,,,4ea13473-64f7-4064-8ba0-4b0fe365e7c2,954,,"[45.0, 78.4]",3794688,23,,,,,-2.5225265,,Left Foot,,,,"[21.0, 61.3]",,Ground Pass,,29.468798,,,,,Jordan Pickford,3468.0,,,,,Recovery,1,Regular Play,John Stones,3244.0,Center Back,56,England,768,['1724c8ef-e6cc-4d9f-b2a7-ca8bcfd48b8c'],36,,,,,,,,,,,,,,,,,,England,768,00:23:36.844,Pass,
,,,,,,,,,,,,,,,,1.582946,,,,,,,,,,,964fdcc4-1b44-4d63-bafb-3587010783e8,957,,"[21.9, 61.3]",3794688,23,,,,,0.658806,,Left Foot,,,,"[40.5, 75.7]",,Ground Pass,,23.522755,,,,,John Stones,3244.0,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,56,England,768,['67e6ccfd-b171-4070-86f8-8cfdfdefeb26'],44,,,,,,,,,,,,,,,,,,England,768,00:23:44.808,Pass,
,,,,,,,,,,,,,,,,1.639027,,,,,,,,,,,6bbf88af-682e-4b36-9a97-38d26f2d2dc0,960,,"[43.2, 76.1]",3794688,23,,,,,-1.6756732,,Right Foot,,,,"[42.2, 66.6]",,Ground Pass,,9.552486,,,,,Kalvin Phillips,4706.0,,,,,,1,Regular Play,John Stones,3244.0,Center Back,56,England,768,['3eba81c3-2f7e-4cc7-9bcd-9cbba06178d0'],48,,,,,,,,,,,,,,,,,,England,768,00:23:48.089,Pass,
,,,,,,,,,,,,,,,,1.645121,,,,,,,,,,,f770ad23-6db3-4a17-a269-726366a74ca7,963,,"[39.5, 64.3]",3794688,23,,,,,-1.5249951,,Right Foot,,,,"[41.7, 16.3]",,Ground Pass,,48.05039,,,,,Harry Maguire,3336.0,,True,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,56,England,768,['7d67e325-e322-4051-91e9-eb8ea1a81a77'],51,,,,,,,,,,,,,,,,,,England,768,00:23:51.438,Pass,
,,,,,,,,,,,,,,,,1.377465,,,,,,,,,,,e647cd67-64af-43f0-b2da-1cff81aea7c7,966,,"[42.7, 14.5]",3794688,23,,,,,1.8828385,,Left Foot,,,,"[37.7, 30.0]",,Ground Pass,,16.286497,,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,56,England,768,['4b697c54-eb37-4800-a65c-b68dbe3ddcdc'],54,,,,,,,,,,,,,,,,,,England,768,00:23:54.166,Pass,
,,,,,,,,,,,,,,,,1.434834,,,,,,,,,,,759c7d03-8852-49bc-bae6-1c72acf8b4ff,969,,"[37.8, 29.4]",3794688,23,,,,,-1.1371125,,Right Foot,,,,"[44.7, 14.5]",,Ground Pass,,16.420109,,,,,Harry Maguire,3336.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Center Back,56,England,768,['dff689ad-777c-4928-90e9-02ac3a5e2245'],56,,,,,,,,,,,,,,,,,,England,768,00:23:56.936,Pass,
,,,,,,,,,,,,,,,,1.413965,,,,,,,,,,,85f23d1b-e03f-4f20-a345-32819bdb186a,973,,"[68.0, 38.5]",3794688,24,,,,,1.434288,,Right Foot,,,,"[70.5, 56.7]",,Ground Pass,,18.370901,,,,,Bukayo Saka,22084.0,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,56,England,768,['8fadb566-de97-4af7-b227-76152095a225'],4,,,,,,,,,,,,,,,,,,England,768,00:24:04.401,Pass,
,,,,,,,,,,,,,,,,0.905741,,,,,,,,,,,c470d9a1-4da3-4e2f-92e3-f621681e34e4,976,,"[81.8, 68.7]",3794688,24,,,,,0.6714659,,Left Foot,,,,"[93.0, 77.6]",,Ground Pass,,14.3055935,,,,,Kieran Trippier,3308.0,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,56,England,768,['65d8e675-4830-4886-b1da-05715b353308'],10,,,,,,,,,,,,,,,,,,England,768,00:24:10.196,Pass,
,,,,,,,,,,,,,,,,1.230535,,,,,,,,,,,e9f38b0b-6e33-4670-9070-53773696b47f,979,,"[93.0, 77.6]",3794688,24,,,,,-2.9413068,,Right Foot,,,,"[79.7, 74.9]",,Ground Pass,,13.571293,,,,,Bukayo Saka,22084.0,,,,,,1,Regular Play,Kieran Trippier,3308.0,Right Wing Back,56,England,768,['208659b0-7bf4-49bd-a0dc-7cf4c998ce0b'],11,,,,,,,,,,,,,,,,,,England,768,00:24:11.472,Pass,
,,,,,,,,,,,,,,,,2.110788,,,,,,,,,,,fd61283e-5718-4850-8f5c-d815e8eaae78,982,,"[76.3, 74.5]",3794688,24,,,,,-2.2829504,,Left Foot,,,,"[54.2, 48.9]",,Ground Pass,,33.819668,,,,,John Stones,3244.0,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,56,England,768,['3444acdd-d70f-424a-867d-3c15821c7b89'],14,,,,,,,,,,,,,,,,,,England,768,00:24:14.120,Pass,
,,,,,,,,,,,,,,,,1.596095,,,,,,,,,,,e070a1ee-6818-4101-b617-194e0d6da190,985,,"[55.1, 47.1]",3794688,24,,,,,-1.2713262,,Right Foot,,,,"[61.8, 25.4]",,Ground Pass,,22.71079,,,,,Harry Maguire,3336.0,,,,,,1,Regular Play,John Stones,3244.0,Center Back,56,England,768,['2bffc7c8-a866-4e39-a678-91d4941da12d'],16,,,,,,,,,,,,,,,,,,England,768,00:24:16.981,Pass,
,,,,,,,,,,,,,,,,1.214649,,,,,,,,,,,b16c043a-854f-4934-adaa-b90f38af39d3,989,,"[66.6, 23.7]",3794688,24,,,,,-0.93259084,,Right Foot,,,,"[80.1, 5.5]",,Ground Pass,,22.660318,,,,,Raheem Sterling,3233.0,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,56,England,768,"['0069ced5-503a-4db8-8502-aca5f66a909f', '822f224d-f5be-427e-8d3c-ed0aac8b2f42']",20,,,,,,,,,,,,,,,,,,England,768,00:24:20.764,Pass,True
,,,,,,,,,,,,,,,,1.396216,,,,,,,,,,,dba5593a-4675-4439-ab1c-7729008b75b5,993,,"[83.2, 3.3]",3794688,24,,,,,-0.010988569,,Right Foot,,,,"[92.3, 3.2]",,Low Pass,,9.10055,,,Unknown,,Luke Shaw,3382.0,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,56,England,768,['ee06ca73-2259-4865-b719-706d31b44c3d'],24,,,,,,,,,,,,,,,,,,England,768,00:24:24.181,Pass,
,,,,,,,,,,,,,,,,1.275435,,,,,,,,,,,56150c00-dfb4-4157-a25a-937899e2e873,998,,"[98.6, 3.3]",3794688,25,,,,,1.1520494,,Right Foot,True,,,"[114.4, 38.8]",,High Pass,,38.857304,,,Incomplete,,Raheem Sterling,3233.0,,,,,Free Kick,1,From Free Kick,Kieran Trippier,3308.0,Right Wing Back,57,England,768,"['0e8d3ae3-5250-4e24-9e16-671e6bd79521', 'ddd6253a-855f-4d76-a849-0d273fb410aa']",31,,,,,,,,,,,,,,,,,,England,768,00:25:31.933,Pass,
,,,,,,,,,,,,,,,,1.373004,,,,,,,,,,,df219f01-b9df-42b4-9a85-7262d57ac90f,1001,,"[120.0, 80.0]",3794688,26,,,,,-1.7490637,,Right Foot,,,,"[114.0, 46.7]",,High Pass,,33.836224,,,Incomplete,True,John Stones,3244.0,,,Outswinging,,Corner,1,From Corner,Kieran Trippier,3308.0,Right Wing Back,58,England,768,"['d50dc311-ed64-412d-ab5b-03beb9538a02', 'fb0feef2-8719-4dc3-9ff8-aca703308ffd']",8,,,,,,,,,,,,,,,,,,England,768,00:26:08.352,Pass,
,,,,,,,,,,,,,,,,1.779141,,,,,,,,,,,825c0a7c-1574-4985-a5c3-32bbab479271,1005,,"[90.3, 53.7]",3794688,26,,,,,2.7378733,,Right Foot,,,,"[80.0, 58.1]",,Low Pass,,11.200446,,,,,Kalvin Phillips,4706.0,,,,,Recovery,1,From Corner,Kyle Walker,3205.0,Right Center Back,58,England,768,['761f8afb-0a25-43b9-819f-f1941a8aede4'],11,,,,,,,,,,,,,,,,,,England,768,00:26:11.294,Pass,
